Reading dataset
Processing images into graphs... Took 160.13389039039612s
0.9347	62.50%	0 (x5)
1.0247	59.38%	2 (x10)
0.9614	65.62%	0 (x6)
1.1594	62.50%	7 (x8)
0.8867	78.12%	5 (x7)
1.1583	65.62%	0 (x6)
1.0511	56.25%	7 (x6)
0.7227	68.75%	8 (x6)
0.8064	71.88%	1 (x7)
1.2007	50.00%	0 (x6)
0.8537	75.00%	3 (x5)
0.7490	65.62%	3 (x10)
0.6242	87.50%	0 (x5)
0.9139	68.75%	2 (x6)
0.9781	53.12%	4 (x7)
1.1271	59.38%	5 (x5)
0.7879	75.00%	2 (x6)
0.9871	65.62%	3 (x7)
0.8850	65.62%	7 (x8)
1.0327	50.00%	0 (x7)
1.1594	46.88%	1 (x8)
1.1010	68.75%	1 (x9)
0.6027	84.38%	5 (x6)
0.8065	68.75%	5 (x6)
0.8743	65.62%	9 (x7)
1.0163	71.88%	0 (x5)
0.8586	68.75%	5 (x7)
0.8652	71.88%	2 (x8)
1.1735	59.38%	2 (x6)
0.8711	75.00%	2 (x9)
0.9294	65.62%	2 (x6)
0.9073	75.00%	1 (x6)
0.9503	68.75%	3 (x7)
0.7642	62.50%	2 (x6)
0.9333	65.62%	4 (x8)
0.8276	71.88%	3 (x6)
1.2093	53.12%	4 (x7)
0.9417	62.50%	3 (x8)
0.9202	59.38%	7 (x9)
0.9366	62.50%	0 (x8)
1.1547	53.12%	7 (x6)
0.9808	59.38%	0 (x8)
0.8036	68.75%	7 (x6)
0.8539	65.62%	7 (x8)
0.7886	62.50%	1 (x6)
0.7136	78.12%	1 (x7)
1.1180	62.50%	9 (x8)
0.9562	56.25%	2 (x9)
0.8413	59.38%	2 (x9)
0.7810	75.00%	3 (x6)
1.1701	53.12%	2 (x7)
0.7839	78.12%	9 (x8)
0.9282	59.38%	9 (x7)
1.2219	59.38%	8 (x7)
0.9883	56.25%	0 (x8)
1.1323	65.62%	8 (x5)
0.8428	62.50%	1 (x8)
0.8601	59.38%	6 (x8)
0.7848	68.75%	8 (x7)
1.1547	46.88%	6 (x8)
0.8220	71.88%	6 (x5)
0.8872	53.12%	7 (x7)
1.1991	65.62%	7 (x8)
1.1014	59.38%	6 (x7)
0.9297	56.25%	3 (x7)
0.8923	59.38%	7 (x13)
1.0715	53.12%	0 (x8)
1.2016	50.00%	0 (x7)
0.8166	62.50%	0 (x7)
0.7745	78.12%	6 (x6)
0.6752	84.38%	1 (x5)
1.0375	59.38%	0 (x10)
0.8860	65.62%	5 (x7)
1.1298	53.12%	5 (x10)
0.8671	62.50%	5 (x6)
0.6786	75.00%	0 (x9)
0.9674	62.50%	9 (x8)
1.3175	50.00%	1 (x7)
0.7456	75.00%	4 (x7)
0.9775	65.62%	4 (x6)
0.9836	59.38%	2 (x6)
0.8137	75.00%	2 (x6)
0.9253	75.00%	9 (x6)
1.0518	56.25%	4 (x5)
1.0353	68.75%	9 (x7)
0.6287	68.75%	2 (x7)
0.8917	62.50%	0 (x8)
0.9839	68.75%	1 (x6)
1.1391	59.38%	0 (x8)
1.0206	65.62%	0 (x9)
1.0373	75.00%	1 (x9)
0.8318	65.62%	8 (x7)
0.9124	78.12%	0 (x8)
0.9511	59.38%	0 (x6)
1.1825	34.38%	4 (x8)
0.8968	65.62%	7 (x7)
0.9500	59.38%	8 (x8)
0.8684	65.62%	0 (x9)
0.9212	65.62%	7 (x8)
0.8543	59.38%	7 (x7)
0.8264	68.75%	0 (x6)
1.0207	50.00%	1 (x7)
1.0415	65.62%	0 (x5)
0.7410	75.00%	3 (x6)
0.7103	65.62%	9 (x6)
0.7848	65.62%	1 (x8)
0.7910	75.00%	7 (x6)
1.0759	75.00%	7 (x9)
0.9168	59.38%	3 (x7)
0.9403	68.75%	2 (x7)
1.0450	56.25%	2 (x6)
0.7402	78.12%	4 (x5)
0.9777	68.75%	3 (x6)
0.8915	68.75%	3 (x10)
0.9422	62.50%	3 (x8)
0.9192	62.50%	5 (x6)
